tweet_id,text
846441417195110401,2017-03-27 19:18:54,OUTAGE: An elevator servicing Mezzanine To Street @  is out of service.
846438964269502468,2017-03-27 19:09:09,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ Borough Hall is out of service.
846436291784925189,2017-03-27 18:58:32,FIXED: An elevator @ Junction Blvd (NE corner of Junction Boulevard and Roosevelt Avenue) is back in service.
846436290690269185,2017-03-27 18:58:32,FIXED: An escalator @ Roosevelt Island servicing Lower Mezzanine To Upper Mezzanine is in service
846436289826209792,2017-03-27 18:58:32,FIXED: An escalator @ High St servicing Lower Mezzanine To Upper Mezzanine is in service
846436288886657024,2017-03-27 18:58:31,FIXED: An elevator @ Borough Hall servicing Mezzanine To Uptown And Downtown Platforms is in service
846436281236250627,2017-03-27 18:58:30,OUTAGE: An escalator servicing Mezzanine To Northbound Ul Platform @ W 8th St - NY Aquarium is out of service.
846436280254771201,2017-03-27 18:58:29,OUTAGE: An escalator servicing Center Island Platform To Mezzanine (3rd Ave) @ Lexington Ave - 53rd St is out of service.
846436270544969729,2017-03-27 18:58:27,OUTAGE: An escalator servicing Lower Mezzanine To Platform @ Franklin Ave is out of service.
846431248251805696,2017-03-27 18:38:30,OUTAGE: An escalator servicing Northbound Platform To Mezzanine @ Herald Sq - 34th St is out of service.
846426332028436480,2017-03-27 18:18:58,OUTAGE: An escalator servicing Street To Center Island Platform @ Parkchester is out of service.
846421158203412481,2017-03-27 17:58:24,FIXED: An elevator @  servicing Plaza To Downtown Platforms is in service
846421157263949824,2017-03-27 17:58:24,FIXED: An elevator @  servicing Street To Mezzanine is in service
846413726903361537,2017-03-27 17:28:52,FIXED: An elevator @ 161st St - Yankee Stadium servicing Mezzanines To Downtown 4 Platform is in service
846413725942927384,2017-03-27 17:28:52,OUTAGE: An elevator servicing Mezzanine To Platform @ Jamaica - 179th St is out of service.
846408711124008960,2017-03-27 17:08:56,FIXED: An elevator @ Flushing - Main St (Roosevelt Avenue east of Main Street) servicing Street To Mezzanine &amp;Platforms is in service
846408710188683264,2017-03-27 17:08:56,FIXED: An elevator @ Atlantic Ave (Pacific Street and Fourth Avenue) servicing Street to D/N/R is in service
846406179727310848,2017-03-27 16:58:53,FIXED: An escalator @ Times Sq - 42nd St servicing Center Island Platform To Mezzanine (41 St / Bway) is in service
846401095152910340,2017-03-27 16:38:41,FIXED: An escalator @ W 4th St - Washington Sq servicing Northbound Ll Platform To Northbound Ul Platform is in service
846398593707757568,2017-03-27 16:28:44,FIXED: An elevator @ Borough Hall (In front of Supreme Court Building at Court Street and Montague Street) is back in service.
846398592822771712,2017-03-27 16:28:44,FIXED: An elevator @ 21st St - Queensbridge servicing Mezzanine To Downtown is in service
846398589962276864,2017-03-27 16:28:43,FIXED: An elevator @ Jackson Hts - Roosevelt Av&amp; 74th St - Broadway (Roosevelt Avenue between 74th and 75th Streets) is back in service.
846396009345376256,2017-03-27 16:18:28,FIXED: An elevator @ Herald Sq - 34th St (Herald Center building on west side of Broadway south of 34th Street) is back in service.
846396008275853312,2017-03-27 16:18:28,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Roosevelt Island is out of service.
846393639714590720,2017-03-27 16:09:03,That elevator services Street To Downtown Platform
846393638615691264,2017-03-27 16:09:03,OUTAGE: An elevator @ Dyckman St (SW corner of Hillside Avenue and St. Nicholas Avenue/Ft. George Hill) is out of service.
846390960686813184,2017-03-27 15:58:24,OUTAGE: An elevator servicing Mezzanine To Platforms @  is out of service.
846390958614818822,2017-03-27 15:58:24,OUTAGE: An elevator @ Herald Sq - 34th St (Herald Center building on west side of Broadway south of 34th Street) is out of service.
846388546332213248,2017-03-27 15:48:49,FIXED: An elevator @  servicing Mezzanine To Upper Southbound Platform To Lower Northbound Platform is in service
846388544121815040,2017-03-27 15:48:48,FIXED: An elevator @  servicing Mezzanine To Platforms is in service
846383500609667072,2017-03-27 15:28:46,FIXED: An escalator @ 181st St servicing Lower Mezzanine To Upper Mezzanine is in service
846378434842542081,2017-03-27 15:08:38,OUTAGE: An elevator @ Gun Hill Rd (Inside main entrance on White Plains Road between Gun Hill Road and 211 Street) is out of service.
846375865453854720,2017-03-27 14:58:25,OUTAGE: An elevator servicing Uptown Platform To Passageway @ 51st St is out of service.
846375864317202434,2017-03-27 14:58:25,OUTAGE: An elevator servicing Street To Mezzanine And Downtown Platform @ 125th St is out of service.
846368433772154880,2017-03-27 14:28:54,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ 181st St is out of service.
846363477669228545,2017-03-27 14:09:12,FIXED: An escalator @ Jamaica Ctr - Parsons / Archer servicing Platform To Mezzanine is in service
846360840844558337,2017-03-27 13:58:43,FIXED: An escalator @  servicing Mezzanine To Street is in service
846355832841342981,2017-03-27 13:38:49,FIXED: An escalator @ Grand Central - 42nd St servicing Lower Mezzanine To Upper Mezzanine (Bowery) is in service
846355831763472384,2017-03-27 13:38:49,OUTAGE: An escalator servicing Mezzanine To Street @  is out of service.
846350754004766720,2017-03-27 13:18:38,FIXED: An elevator @ Gun Hill Rd (Inside main entrance on White Plains Road between Gun Hill Road and 211 Street) is back in service.
846350752838750208,2017-03-27 13:18:38,That elevator services Street To Mezzanine
846350751718916097,2017-03-27 13:18:38,OUTAGE: An elevator @ Borough Hall (In front of Supreme Court Building at Court Street and Montague Street) is out of service.
846340656171831298,2017-03-27 12:38:31,OUTAGE: An elevator servicing Street to D/N/R @ Atlantic Ave (Pacific Street and Fourth Avenue) is out of service.
846340655014199296,2017-03-27 12:38:31,OUTAGE: An elevator servicing Mezzanine To Downtown @ 21st St - Queensbridge is out of service.
846338103925227520,2017-03-27 12:28:22,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine (Bowery) @ Grand Central - 42nd St is out of service.
846333206668414976,2017-03-27 12:08:55,FIXED: An escalator @ Gun Hill Rd servicing Street To Mezzanine is in service
846333205473054722,2017-03-27 12:08:54,That elevator services Street To Mezzanine &amp; Overpass
846333204500041728,2017-03-27 12:08:54,OUTAGE: An elevator @ Junction Blvd (NE corner of Junction Boulevard and Roosevelt Avenue) is out of service.
846328071556870144,2017-03-27 11:48:30,OUTAGE: An escalator servicing Platform To Mezzanine @ Jamaica Ctr - Parsons / Archer is out of service.
846328069312929793,2017-03-27 11:48:30,"OUTAGE: An elevator @ Jackson Hts - Roosevelt Av, 74th St - Broadway (Roosevelt Avenue between 74th and 75th Streets) is out of service."
846328068008558593,2017-03-27 11:48:30,OUTAGE: An elevator servicing Street To Mezzanine @ 14th St - 8 Av (NW corner of 14th Street and Eighth Avenue) is out of service.
846323034822717442,2017-03-27 11:28:30,OUTAGE: An elevator servicing Street To Mezzanine &amp;Platforms @ Flushing - Main St (Roosevelt Avenue east of Main Street) is out of service.
846310425046274054,2017-03-27 10:38:23,FIXED: An escalator @ 7th Ave servicing Southbound Platform To Mezzanine is in service
846310417995632640,2017-03-27 10:38:21,OUTAGE: An elevator servicing Mezzanine To Uptown And Downtown Platforms @ Borough Hall is out of service.
846310415722303490,2017-03-27 10:38:21,OUTAGE: An elevator servicing Lower Mezzanine To Upper Mezzanine @ 168th St is out of service.
846307897961320448,2017-03-27 10:28:21,OUTAGE: An elevator servicing Plaza To Downtown Platforms @  is out of service.
846307896887558144,2017-03-27 10:28:20,OUTAGE: An elevator servicing Street To Mezzanine @  is out of service.
846305380875558912,2017-03-27 10:18:21,FIXED: An escalator @ Court Sq servicing Street To Mezzanine is in service
846297841559617536,2017-03-27 09:48:23,FIXED: An escalator @ Grand Central - 42nd St servicing Lower Mezzanine To Street (3rd Ave) is in service
846295327774781440,2017-03-27 09:38:24,OUTAGE: An escalator servicing Lower Mezzanine To Street (3rd Ave) @ Grand Central - 42nd St is out of service.
846292854045585408,2017-03-27 09:28:34,FIXED: An elevator @ 231st St (SW corner of 231 Street and Broadway) servicing Street To Mezzanine is in service
846292853223559168,2017-03-27 09:28:34,FIXED: An escalator @ 59th St servicing Northbound Express Platform To Northbound Local Platform is in service
846292852296617985,2017-03-27 09:28:34,That elevator services Street To Mezzanine And Downtown Platform
846292851428339712,2017-03-27 09:28:33,FIXED: An elevator @ 66th St - Lincoln Ctr (Southwest corner of 66th Street and Broadway) is back in service.
846292849540894720,2017-03-27 09:28:33,FIXED: An escalator @ Sutphin Blvd - Archer Av servicing Center Island Lower Platform To Center Island Upper Platform is in service
846290364520652800,2017-03-27 09:18:40,FIXED: An escalator @ Broadway Junction servicing Street To Upper Mezzanine is in service
846290363040059392,2017-03-27 09:18:40,FIXED: An escalator @ Lexington Ave - 63rd St servicing Mezzanine To Street is in service
846290362033418240,2017-03-27 09:18:40,FIXED: An escalator @ Whitehall St South Ferry servicing Lower Mezzanine To Upper Mezzanine is in service
846290361140043777,2017-03-27 09:18:40,That elevator services Middle Mezzanine To Street To Irt Mezzanine To Northbound Irt Platform(7)
846290360313745408,2017-03-27 09:18:39,FIXED: An elevator @ Jackson Hts - Roosevelt Av&amp; 74th St - Broadway (Roosevelt Avenue between 74th and 75th Streets) is back in service.
846290359420440576,2017-03-27 09:18:39,FIXED: An elevator @ 168th St servicing Mezzanine To Downtown is in service
846287862593196032,2017-03-27 09:08:44,FIXED: An escalator @ Herald Sq - 34th St servicing Northbound Platform To Mezzanine is in service
846287861699751937,2017-03-27 09:08:44,FIXED: An escalator @ 51st St servicing Mezzanine To Platform is in service
846287860722515968,2017-03-27 09:08:43,FIXED: An elevator @  servicing Platform To Lower Mezzanine is in service
846285289828106240,2017-03-27 08:58:30,FIXED: An escalator @ Borough Hall servicing Southbound Platform To Mezzanine is in service
846285288817250305,2017-03-27 08:58:30,FIXED: An elevator @ Chambers St servicing Mezzanine To Downtown is in service
846277691779272704,2017-03-27 08:28:19,FIXED: An escalator @  servicing Platform To Mezzanine is in service
846277690533523456,2017-03-27 08:28:19,FIXED: An elevator @  servicing Mezzanine To Upper Southbound Platform To Lower Northbound Platform is in service
846272825719754754,2017-03-27 08:08:59,FIXED: An escalator @ W 4th St - Washington Sq servicing Northbound Ll Platform To Northbound Ul Platform is in service
846272822368485376,2017-03-27 08:08:58,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ 7th Ave is out of service.
846272821181472768,2017-03-27 08:08:58,OUTAGE: An escalator servicing Northbound Express Platform To Northbound Local Platform @ 59th St is out of service.
846270204208431104,2017-03-27 07:58:34,FIXED: An escalator @ Atlantic Ave servicing Lower Mezzanine To Upper Mezzanine is in service
846270202904018944,2017-03-27 07:58:33,FIXED: An elevator @ 175th St (NE corner of 177th Street and Fort Washington Avenue) servicing Street To Mezzanine is in service
846270201729597440,2017-03-27 07:58:33,OUTAGE: An escalator servicing Center Island Platform To Mezzanine @ Park Pl is out of service.
846267645431349249,2017-03-27 07:48:24,FIXED: An escalator @ Herald Sq - 34th St servicing Southbound Platform To Mezzanine is in service
846265162281705473,2017-03-27 07:38:32,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ Borough Hall is out of service.
846257696538071040,2017-03-27 07:08:52,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Atlantic Ave is out of service.
846255154945048576,2017-03-27 06:58:46,FIXED: An escalator @ Lexington Ave - 63rd St servicing Level 2 To Mezzanine is in service
846252765659779073,2017-03-27 06:49:16,FIXED: An escalator @ Lexington Ave - 63rd St servicing Northbound Platform To Upper Platform is in service
846252764661469184,2017-03-27 06:49:16,FIXED: An escalator @ Gun Hill Rd servicing Street To Mezzanine is in service
846252763709390849,2017-03-27 06:49:16,OUTAGE: An escalator servicing Level 2 To Mezzanine @ Lexington Ave - 63rd St is out of service.
846250119515246592,2017-03-27 06:38:45,FIXED: An elevator @ 168th St servicing Lower Mezzanine To Upper Mezzanine is in service
846247543298248704,2017-03-27 06:28:31,"FIXED: An elevator @ 161st St - Yankee Stadium servicing Mezzanine To Uptown B, D is in service"
846247541196906497,2017-03-27 06:28:30,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ High St is out of service.
846242635358638080,2017-03-27 06:09:01,FIXED: An escalator @  servicing Mezzanine To Street Entrance #1 is in service
846242628672860161,2017-03-27 06:08:59,OUTAGE: An escalator servicing Northbound Platform To Upper Platform @ Lexington Ave - 63rd St is out of service.
846240029424930816,2017-03-27 05:58:40,OUTAGE: An escalator servicing Street To Upper Mezzanine @ Broadway Junction is out of service.
846237446824189952,2017-03-27 05:48:24,FIXED: An escalator @ President St servicing Center Island Platform To Mezzanine is in service
846234938072616961,2017-03-27 05:38:26,FIXED: An escalator @ Grand Central - 42nd St servicing Center Island Platform To Lower Mezzanine (West End) is in service
846232503513993217,2017-03-27 05:28:45,FIXED: An elevator @ Jamaica Ctr - Parsons / Archer servicing Mezzanine To Platforms is in service
846227537848160256,2017-03-27 05:09:01,OUTAGE: An escalator servicing Northbound Ll Platform To Northbound Ul Platform @ W 4th St - Washington Sq is out of service.
846224896199987200,2017-03-27 04:58:32,"OUTAGE: An elevator servicing Mezzanine To Uptown B, D @ 161st St - Yankee Stadium is out of service."
846219841153499136,2017-03-27 04:38:26,FIXED: An escalator @ Flushing - Main St servicing Street To Mezzanine is in service
846219840268517376,2017-03-27 04:38:26,FIXED: An escalator @ Lexington Ave - 53rd St servicing Center Island Platform To Mezzanine is in service
846219839379255297,2017-03-27 04:38:26,FIXED: An escalator @ Jackson Hts - Roosevelt Av&amp; 74th St - Broadway servicing Lower Mezzanine To Upper Mezzanine is in service
846219835411451904,2017-03-27 04:38:25,OUTAGE: An elevator servicing Street To Mezzanine @ 175th St (NE corner of 177th Street and Fort Washington Avenue) is out of service.
846217306724335616,2017-03-27 04:28:22,FIXED: An escalator @ Grand Central - 42nd St servicing Lower Mezzanine To Upper Mezzanine (West End) is in service
846214904826744832,2017-03-27 04:18:49,OUTAGE: An escalator servicing Mezzanine To Street @ Lexington Ave - 63rd St is out of service.
846214903820156929,2017-03-27 04:18:49,OUTAGE: An escalator servicing Street To Mezzanine @ Flushing - Main St is out of service.
846214902679244801,2017-03-27 04:18:49,OUTAGE: An elevator servicing Street To Mezzanine @ 231st St (SW corner of 231 Street and Broadway) is out of service.
846212347643473922,2017-03-27 04:08:40,OUTAGE: An escalator servicing Center Island Platform To Mezzanine @ Lexington Ave - 53rd St is out of service.
846212346779447296,2017-03-27 04:08:39,OUTAGE: An escalator servicing Street To Mezzanine @ Gun Hill Rd is out of service.
846212345923801088,2017-03-27 04:08:39,OUTAGE: An elevator servicing Mezzanine To Downtown @ Chambers St is out of service.
846207329049686017,2017-03-27 03:48:43,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Whitehall St South Ferry is out of service.
846207328097632257,2017-03-27 03:48:43,OUTAGE: An escalator servicing Mezzanine To Platform @ 51st St is out of service.
846207326835093508,2017-03-27 03:48:43,OUTAGE: An elevator servicing Mezzanine To Downtown @ 168th St is out of service.
846204833031966720,2017-03-27 03:38:48,OUTAGE: An elevator servicing Lower Mezzanine To Street @ Clark St is out of service.
846204831891161088,2017-03-27 03:38:48,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine (West End) @ Grand Central - 42nd St is out of service.
846204830486024192,2017-03-27 03:38:47,OUTAGE: An escalator servicing Center Island Platform To Lower Mezzanine (West End) @ Grand Central - 42nd St is out of service.
846204828019818497,2017-03-27 03:38:47,OUTAGE: An elevator servicing Lower Mezzanine To Upper Mezzanine @ 168th St is out of service.
846202317514948608,2017-03-27 03:28:48,FIXED: An escalator @ 5th Ave - 53rd St servicing Southbound Platform To Mezzanine is in service
846202315837263872,2017-03-27 03:28:48,OUTAGE: An elevator servicing Platform To Lower Mezzanine @  is out of service.
846194695369904130,2017-03-27 02:58:31,"OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Jackson Hts - Roosevelt Av, 74th St - Broadway is out of service."
846192138404683776,2017-03-27 02:48:21,FIXED: An escalator @ Bowling Green servicing Lower Mezzanine To Southbound Platform is in service
846192137226113024,2017-03-27 02:48:21,OUTAGE: An escalator servicing Mezzanine To Street Entrance #1 @  is out of service.
846184588279992320,2017-03-27 02:18:21,OUTAGE: An escalator servicing Center Island Platform To Mezzanine @ President St is out of service.
846184587323682816,2017-03-27 02:18:21,OUTAGE: An escalator servicing Platform To Mezzanine @  is out of service.
846182165041827841,2017-03-27 02:08:44,FIXED: An escalator @ 181st St servicing Lower Mezzanine To Upper Mezzanine is in service
846182163968077824,2017-03-27 02:08:43,FIXED: An elevator @ 21st St - Queensbridge (NW corner of 21st Street and 41st Avenue) servicing Street To Mezzanine is in service
846174613386280960,2017-03-27 01:38:43,FIXED: An escalator @ West Farms Sq - E Tremont Av servicing Street To Mezzanine is in service
846174612404813824,2017-03-27 01:38:43,OUTAGE: An escalator servicing Mezzanine And Uptown @ Herald Sq - 34th St is out of service.
846172059898204160,2017-03-27 01:28:34,FIXED: An elevator @ 161st St - Yankee Stadium (NE corner of 161st Street and River Avenue) servicing Street To Mezzanine is in service
846169596117893122,2017-03-27 01:18:47,FIXED: An escalator @ High St servicing Lower Mezzanine To Upper Mezzanine is in service
846169595098607619,2017-03-27 01:18:47,OUTAGE: An elevator servicing Mezzanine To Platforms @ Jamaica Ctr - Parsons / Archer is out of service.
846167095494791168,2017-03-27 01:08:51,FIXED: An elevator @ Hunts Point Ave servicing Northbound Platform To Mezzanine is in service
846164514143907840,2017-03-27 00:58:35,OUTAGE: An escalator servicing Street To Mezzanine @ West Farms Sq - E Tremont Av is out of service.
846164513149865985,2017-03-27 00:58:35,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ Herald Sq - 34th St is out of service.
846159491720712192,2017-03-27 00:38:38,FIXED: An elevator @ Junction Blvd (NE corner of Junction Boulevard and Roosevelt Avenue) is back in service.
846159490617688064,2017-03-27 00:38:38,FIXED: An escalator @ Lexington Ave - 53rd St servicing Center Island Platform To Mezzanine (3rd Ave) is in service
846159489636188160,2017-03-27 00:38:37,FIXED: An escalator @  servicing Mezzanine To Street is in service
846159488562401280,2017-03-27 00:38:37,FIXED: An escalator @  servicing Mezzanine To Street Level N W is in service
846154492366258177,2017-03-27 00:18:46,FIXED: An escalator @ Franklin Ave servicing Lower Mezzanine To Platform is in service
846152117542932485,2017-03-27 00:09:20,FIXED: An elevator @ Bay Pky (NW corner of Bay Parkway and 86th Street) servicing Street To Mezzanine is in service
846152116368556033,2017-03-27 00:09:19,OUTAGE: An escalator servicing Mezzanine To Street @  is out of service.
846149382017859585,2017-03-26 23:58:28,OUTAGE: An escalator servicing Lower Mezzanine To Southbound Platform @ Bowling Green is out of service.
846149381074104320,2017-03-26 23:58:27,OUTAGE: An elevator servicing Street To Mezzanine @ 21st St - Queensbridge (NW corner of 21st Street and 41st Avenue) is out of service.
846146929742499842,2017-03-26 23:48:43,OUTAGE: An escalator servicing Center Island Platform To Mezzanine (3rd Ave) @ Lexington Ave - 53rd St is out of service.
846146928073228289,2017-03-26 23:48:42,OUTAGE: An escalator servicing Mezzanine To Street Level N W @  is out of service.
846141905490579460,2017-03-26 23:28:45,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ High St is out of service.
846136965548462080,2017-03-26 23:09:07,FIXED: An escalator @ Bowling Green servicing Upper Mezzanine To Street is in service
846134341294002176,2017-03-26 22:58:42,FIXED: An elevator @ 190th St servicing Lower Mezzanine To Street is in service
846126795472748544,2017-03-26 22:28:42,FIXED: An escalator @ Smith - 9th Sts servicing Street To Lower Mezzanine is in service
846119264050384896,2017-03-26 21:58:47,FIXED: An escalator @ Park Pl servicing Center Island Platform To Mezzanine is in service
846116769693683713,2017-03-26 21:48:52,FIXED: An escalator @ Herald Sq - 34th St servicing Mezzanine To Mall Landing is in service
846114184035258373,2017-03-26 21:38:36,FIXED: An escalator @ Myrtle - Wyckoff Ave servicing Lower Mezzanine To Upper Mezzanine is in service
846114180679782400,2017-03-26 21:38:35,OUTAGE: An escalator servicing Northbound Platform To Mezzanine @ Herald Sq - 34th St is out of service.
846114179803205632,2017-03-26 21:38:35,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ 181st St is out of service.
846111682225156096,2017-03-26 21:28:39,"OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Fulton St, Cortlandt St is out of service."
846111681306656768,2017-03-26 21:28:39,That elevator services Street To Mezzanine
846111680396439558,2017-03-26 21:28:39,OUTAGE: An elevator @ 161st St - Yankee Stadium (NE corner of 161st Street and River Avenue) is out of service.
846109154980872197,2017-03-26 21:18:37,OUTAGE: An escalator servicing Mezzanine To Mall Landing @ Herald Sq - 34th St is out of service.
846106726852112389,2017-03-26 21:08:58,FIXED: An elevator @ Fulton St&amp; Cortlandt St servicing Upper Mezzanine To Street is in service
846106725942022149,2017-03-26 21:08:58,OUTAGE: An escalator servicing Lower Mezzanine To Platform @ Franklin Ave is out of service.
846101641573093376,2017-03-26 20:48:45,That elevator services Street To Mezzanine &amp; Overpass
846101640671309824,2017-03-26 20:48:45,OUTAGE: An elevator @ Junction Blvd (NE corner of Junction Boulevard and Roosevelt Avenue) is out of service.
846101639492747264,2017-03-26 20:48:45,OUTAGE: An elevator servicing Street To Mezzanine @ Bay Pky (NW corner of Bay Parkway and 86th Street) is out of service.
846091613751447553,2017-03-26 20:08:54,FIXED: An escalator @ Jamaica - Van Wyck servicing Mezzanine To Street is in service
846091612652482560,2017-03-26 20:08:54,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Myrtle - Wyckoff Ave is out of service.
846089051883163649,2017-03-26 19:58:44,OUTAGE: An escalator servicing Upper Mezzanine To Street @ Bowling Green is out of service.
846073859761754112,2017-03-26 18:58:22,FIXED: An escalator @ Herald Sq - 34th St servicing Mezzanine And Uptown is in service
846071436292841472,2017-03-26 18:48:44,"OUTAGE: An elevator servicing Upper Mezzanine To Street @ Fulton St, Cortlandt St is out of service."
846068959183024130,2017-03-26 18:38:53,OUTAGE: An escalator servicing Center Island Platform To Mezzanine @ Park Pl is out of service.
846058767397634049,2017-03-26 17:58:23,OUTAGE: An elevator servicing Lower Mezzanine To Street @ 190th St is out of service.
846051254430322689,2017-03-26 17:28:32,FIXED: An elevator @ Lexington Ave - 53rd St servicing Mezzanine To Platform is in service
846048757863124992,2017-03-26 17:18:37,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ 5th Ave - 53rd St is out of service.
846043672726716417,2017-03-26 16:58:24,FIXED: An elevator @ 231st St (SE corner of 231 Street and Broadway) servicing Street To Mezzanine &amp; Uptown Platform is in service
846043671808151552,2017-03-26 16:58:24,OUTAGE: An escalator servicing Mezzanine To Street @ Jamaica - Van Wyck is out of service.
846041213283135488,2017-03-26 16:48:38,OUTAGE: An elevator servicing Mezzanine To Platform @ Lexington Ave - 53rd St is out of service.
846038668934598657,2017-03-26 16:38:31,FIXED: An elevator @ Flushing Ave servicing Mezzanine To Downtown is in service
846023635185909760,2017-03-26 15:38:47,FIXED: An escalator @ Lexington Ave - 53rd St servicing Center Island Platform To Mezzanine is in service
846016204317888516,2017-03-26 15:09:15,FIXED: An escalator @ Lexington Ave - 63rd St servicing Southbound Platform To Level 3 is in service
846001004554469377,2017-03-26 14:08:52,FIXED: An escalator @ Times Sq - 42nd St servicing Center Island Platform To Mezzanine (41 St / 7 Ave) is in service
846000998393024512,2017-03-26 14:08:50,OUTAGE: An escalator servicing Center Island Platform To Mezzanine @ Lexington Ave - 53rd St is out of service.
846000997508042754,2017-03-26 14:08:50,That elevator services Middle Mezzanine To Street To Irt Mezzanine To Northbound Irt Platform(7)
846000996497182721,2017-03-26 14:08:50,"OUTAGE: An elevator @ Jackson Hts - Roosevelt Av, 74th St - Broadway (Roosevelt Avenue between 74th and 75th Streets) is out of service."
845998375896014848,2017-03-26 13:58:25,FIXED: An escalator @  servicing Platform To Mezzanine is in service
845995954226520064,2017-03-26 13:48:47,OUTAGE: An escalator servicing Platform To Mezzanine @  is out of service.
845993424310427648,2017-03-26 13:38:44,OUTAGE: An escalator servicing Southbound Platform To Level 3 @ Lexington Ave - 63rd St is out of service.
845990883023556608,2017-03-26 13:28:38,OUTAGE: An escalator servicing Center Island Platform To Mezzanine (41 St / 7 Ave) @ Times Sq - 42nd St is out of service.
845986009233997826,2017-03-26 13:09:16,"FIXED: An elevator @ Union Sq - 14th St servicing Mezzanine To Uptown Platform N,Q,R is in service"
845975823307997184,2017-03-26 12:28:48,OUTAGE: An elevator servicing Mezzanine To Upper Southbound Platform To Lower Northbound Platform @  is out of service.
845975822120964096,2017-03-26 12:28:48,OUTAGE: An elevator servicing Mezzanine To Downtown @ Flushing Ave is out of service.
845973245048303617,2017-03-26 12:18:33,FIXED: An elevator @  servicing Mezzanine To Platforms is in service
845963113887416320,2017-03-26 11:38:18,OUTAGE: An elevator servicing Mezzanines To Downtown 4 Platform @ 161st St - Yankee Stadium is out of service.
845958095343882240,2017-03-26 11:18:21,OUTAGE: An elevator servicing Northbound Platform To Mezzanine @ Hunts Point Ave is out of service.
845955693647712260,2017-03-26 11:08:49,FIXED: An elevator @ Hunts Point Ave servicing Southbound Platform To Mezzanine is in service
845955690736893952,2017-03-26 11:08:48,OUTAGE: An escalator servicing Center Island Lower Platform To Center Island Upper Platform @ Sutphin Blvd - Archer Av is out of service.
845945505469386752,2017-03-26 10:28:20,FIXED: An escalator @ Broadway Junction servicing Street To Upper Mezzanine is in service
845933017331879937,2017-03-26 09:38:42,FIXED: An elevator @ 175th St (NE corner of 177th Street and Fort Washington Avenue) servicing Street To Mezzanine is in service
845930479048101889,2017-03-26 09:28:37,FIXED: An escalator @ Bowling Green servicing Upper Mezzanine To Street is in service
845930478163148801,2017-03-26 09:28:37,FIXED: An elevator @ Chambers St servicing Mezzanine To Downtown is in service
845927998398226432,2017-03-26 09:18:46,FIXED: An escalator @ Grand Central - 42nd St servicing Lower Mezzanine To Upper Mezzanine (Bowery) is in service
845927996963917825,2017-03-26 09:18:45,FIXED: An escalator @ 161st St - Yankee Stadium servicing Lower Mezzanine To Upper Mezzanine is in service
845927994996678658,2017-03-26 09:18:45,OUTAGE: An elevator servicing Mezzanine To Platforms @  is out of service.
845925650942840832,2017-03-26 09:09:26,FIXED: An escalator @ 5th Ave - 53rd St servicing Southbound Platform To Mezzanine is in service
845922966756044802,2017-03-26 08:58:46,FIXED: An elevator @ Church Ave (SW corner of Church Avenue and Nostrand Avenue) servicing Street To Downtown Platform is in service
845922965741031425,2017-03-26 08:58:46,FIXED: An elevator @ Coney Island - Stillwell Av servicing Overpass To N Platform is in service
845922964336005120,2017-03-26 08:58:45,FIXED: An elevator @  servicing Platform To Lower Mezzanine is in service
845915310968487936,2017-03-26 08:28:21,FIXED: An escalator @ Myrtle - Wyckoff Ave servicing Lower Mezzanine To Upper Mezzanine is in service
845915310117044226,2017-03-26 08:28:20,FIXED: An elevator @ 181st St servicing Lower Mezzanine To Street is in service
845912889793953792,2017-03-26 08:18:43,OUTAGE: An escalator servicing Street To Upper Mezzanine @ Broadway Junction is out of service.
845907831165464576,2017-03-26 07:58:37,OUTAGE: An elevator servicing Street To Mezzanine &amp; Uptown Platform @ 231st St (SE corner of 231 Street and Broadway) is out of service.
845905349446176768,2017-03-26 07:48:46,"OUTAGE: An elevator servicing Mezzanine To Uptown Platform N,Q,R @ Union Sq - 14th St is out of service."
845900207044866048,2017-03-26 07:28:20,FIXED: An escalator @ Bowling Green servicing Lower Mezzanine To Northbound Platform is in service
845900206038233092,2017-03-26 07:28:19,FIXED: An escalator @ Bowling Green servicing Lower Mezzanine To Southbound Platform is in service
845892698569670660,2017-03-26 06:58:29,OUTAGE: An elevator servicing Street To Mezzanine @ 175th St (NE corner of 177th Street and Fort Washington Avenue) is out of service.
