,tweet_id,date_time,text,date,station,equipment,area,outage
0,8.48256e+17,4/1/17 19:28,FIXED: An escalator @ 7th Ave servicing Southbound Platform To Mezzanine is in service,2017-04-01,,escalator,,False
1,8.48256e+17,4/1/17 19:28,OUTAGE: An escalator servicing Lower Mezzanine To Street (3rd Ave) @ Grand Central - 42nd St is out of service.,2017-04-01,,escalator,,True
2,8.48248e+17,4/1/17 18:58,OUTAGE: An elevator servicing Mezzanine To Downtown @ Church Ave is out of service.,2017-04-01,Church Av,elevator,mezzanine to downtown,True
3,8.48243e+17,4/1/17 18:38,FIXED: An elevator @ Forest Hills - 71st Av (South side of Queens Boulevard between 70th Road and 71st Avenue) is back in service.,2017-04-01,,elevator,,False
4,8.48243e+17,4/1/17 18:38,OUTAGE: An escalator servicing Mezzanine To Street @ Pelham Bay Park is out of service.,2017-04-01,Pelham Bay Park,escalator,,True
5,8.48236e+17,4/1/17 18:08,That elevator services Street To Uptown Local Platform,2017-04-01,,elevator,,False
6,8.48236e+17,4/1/17 18:08,FIXED: An elevator @ 34th St - Penn Station (SE corner of 34th Street and Eighth Avenue) is back in service.,2017-04-01,,elevator,,False
7,8.48236e+17,4/1/17 18:08,OUTAGE: An elevator servicing Lower Mezzanine To Street @ 181st St is out of service.,2017-04-01,,elevator,,True
8,8.48233e+17,4/1/17 17:58,FIXED: An elevator @ Borough Hall (In front of Supreme Court Building at Court Street and Montague Street) is back in service.,2017-04-01,Borough Hall,elevator,,False
9,8.48233e+17,4/1/17 17:58,FIXED: An elevator @ Jamaica Ctr - Parsons / Archer (South side of Archer Avenue at Parsons Boulevard ) is back in service.,2017-04-01,,elevator,,False
10,8.48231e+17,4/1/17 17:48,OUTAGE: An escalator servicing Street To Upper Mezzanine @ Broadway Junction is out of service.,2017-04-01,Broadway Junction,escalator,,True
11,8.48228e+17,4/1/17 17:38,OUTAGE: An escalator servicing Platform To Mezzanine @  is out of service.,2017-04-01,,escalator,,True
12,8.48221e+17,4/1/17 17:08,That elevator services Street To Mezzanine And Uptown 1 Platform,2017-04-01,,elevator,street to mezzanine,False
13,8.48221e+17,4/1/17 17:08,OUTAGE: An elevator @ 59th St - Columbus Circle (Northwest corner of Columbus Circle and Central Park West) is out of service.,2017-04-01,Columbus Circle,elevator,,True
14,8.48218e+17,4/1/17 16:58,FIXED: An escalator @ Sutphin Blvd - Archer Av servicing Center Island Upper Platform To Mezzanine is in service,2017-04-01,,escalator,,False
15,8.48218e+17,4/1/17 16:58,FIXED: An escalator @ 42nd St - Port Authority Bus Term servicing Mezzanine To Street is in service,2017-04-01,,escalator,,False
16,8.48218e+17,4/1/17 16:58,FIXED: An escalator @ Times Sq - 42nd St servicing Street To Mezzanine All Trains is in service,2017-04-01,,escalator,street to mezzanine,False
17,8.48218e+17,4/1/17 16:58,FIXED: An elevator @  servicing Mezzanine To Platforms is in service,2017-04-01,,elevator,mezzanine to platform,False
18,8.48218e+17,4/1/17 16:58,OUTAGE: An elevator @ Jamaica Ctr - Parsons / Archer (South side of Archer Avenue at Parsons Boulevard ) is out of service.,2017-04-01,,elevator,,True
19,8.48213e+17,4/1/17 16:38,OUTAGE: An elevator servicing Mezzanine To Platform @ Myrtle - Wyckoff Ave is out of service.,2017-04-01,,elevator,mezzanine to platform,True
20,8.48211e+17,4/1/17 16:28,FIXED: An elevator @ Flushing Ave servicing Mezzanine To Uptown is in service,2017-04-01,Flushing Av,elevator,mezzanine to uptown,False
21,8.48208e+17,4/1/17 16:18,OUTAGE: An elevator servicing Street To Mezzanine @ Bay Pky (NW corner of Bay Parkway and 86th Street) is out of service.,2017-04-01,Bay Parkway,elevator,street to mezzanine,True
22,8.48206e+17,4/1/17 16:08,FIXED: An escalator @ Roosevelt Island servicing Center Mezzanine To Street is in service,2017-04-01,Roosevelt Island,escalator,,False
23,8.48206e+17,4/1/17 16:08,FIXED: An escalator @ Delancey St - Essex St servicing Mezzanine To Street is in service,2017-04-01,,escalator,,False
24,8.48206e+17,4/1/17 16:08,FIXED: An escalator @ Herald Sq - 34th St servicing Mezzanine To Mall Landing is in service,2017-04-01,,escalator,,False
25,8.48206e+17,4/1/17 16:08,OUTAGE: An escalator servicing Street To Mezzanine @ Brighton Beach is out of service.,2017-04-01,Brighton Beach,escalator,street to mezzanine,True
26,8.48206e+17,4/1/17 16:08,OUTAGE: An escalator servicing Street To Mezzanine @ 125th St is out of service.,2017-04-01,,escalator,street to mezzanine,True
27,8.482e+17,4/1/17 15:48,FIXED: An escalator @ Jackson Hts - Roosevelt Av&amp; 74th St - Broadway servicing Lower Mezzanine To Upper Mezzanine is in service,2017-04-01,Jackson Hts - Roosevelt Av,escalator,,False
28,8.48198e+17,4/1/17 15:38,FIXED: An elevator @  servicing Lower Mezzanine To Street is in service,2017-04-01,,elevator,,False
29,8.48198e+17,4/1/17 15:38,OUTAGE: An escalator servicing Mezzanine To Mall Landing @ Herald Sq - 34th St is out of service.,2017-04-01,,escalator,,True
30,8.48193e+17,4/1/17 15:18,FIXED: An escalator @ 59th St servicing Northbound Express Platform To Northbound Local Platform is in service,2017-04-01,,escalator,,False
31,8.48193e+17,4/1/17 15:18,OUTAGE: An elevator servicing Lower Mezzanine To Street @  is out of service.,2017-04-01,,elevator,,True
32,8.48188e+17,4/1/17 14:58,OUTAGE: An elevator servicing Mezzanine To Platforms @  is out of service.,2017-04-01,,elevator,mezzanine to platform,True
33,8.4818e+17,4/1/17 14:28,OUTAGE: An escalator servicing Center Mezzanine To Street @ Roosevelt Island is out of service.,2017-04-01,Roosevelt Island,escalator,,True
34,8.4818e+17,4/1/17 14:28,"OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Jackson Hts - Roosevelt Av, 74th St - Broadway is out of service.",2017-04-01,Jackson Hts - Roosevelt Av,escalator,,True
35,8.48175e+17,4/1/17 14:09,OUTAGE: An escalator servicing Northbound Ll Platform To Northbound Ul Platform @ W 4th St - Washington Sq is out of service.,2017-04-01,,escalator,,True
36,8.48175e+17,4/1/17 14:09,That elevator services Street To Mezzanine All Trains,2017-04-01,,elevator,street to mezzanine,False
37,8.48175e+17,4/1/17 14:09,OUTAGE: An elevator @ Forest Hills - 71st Av (South side of Queens Boulevard between 70th Road and 71st Avenue) is out of service.,2017-04-01,,elevator,,True
38,8.48175e+17,4/1/17 14:09,OUTAGE: An escalator servicing Mezzanine To Street @ Delancey St - Essex St is out of service.,2017-04-01,,escalator,,True
39,8.48168e+17,4/1/17 13:38,OUTAGE: An escalator servicing Northbound Express Platform To Northbound Local Platform @ 59th St is out of service.,2017-04-01,,escalator,,True
40,8.4816e+17,4/1/17 13:08,OUTAGE: An escalator servicing Center Island Upper Platform To Mezzanine @ Sutphin Blvd - Archer Av is out of service.,2017-04-01,,escalator,,True
41,8.48155e+17,4/1/17 12:48,OUTAGE: An elevator servicing Mezzanine To L Platform @ 14th St - 8 Av is out of service.,2017-04-01,8 Av,elevator,,True
42,8.48153e+17,4/1/17 12:38,FIXED: An escalator @ West Farms Sq - E Tremont Av servicing Street To Mezzanine is in service,2017-04-01,West Farms Sq - E Tremont Av,escalator,street to mezzanine,False
43,8.48145e+17,4/1/17 12:08,FIXED: An elevator @ 181st St servicing Lower Mezzanine To Upper Mezzanine is in service,2017-04-01,,elevator,,False
44,8.4814e+17,4/1/17 11:48,FIXED: An elevator @ Kingsbridge Rd servicing Mezzanine To Southbound Platform is in service,2017-04-01,,elevator,,False
45,8.48117e+17,4/1/17 10:18,OUTAGE: An elevator servicing Lower Mezzanine To Upper Mezzanine @ 181st St is out of service.,2017-04-01,,elevator,,True
46,8.4811e+17,4/1/17 9:48,FIXED: An escalator @ High St servicing Lower Mezzanine To Upper Mezzanine is in service,2017-04-01,High St,escalator,,False
47,8.4811e+17,4/1/17 9:48,OUTAGE: An escalator servicing Street To Mezzanine All Trains @ Times Sq - 42nd St is out of service.,2017-04-01,,escalator,street to mezzanine,True
48,8.4811e+17,4/1/17 9:48,OUTAGE: An escalator servicing Mezzanine To Street @ 42nd St - Port Authority Bus Term is out of service.,2017-04-01,,escalator,,True
49,8.48107e+17,4/1/17 9:38,FIXED: An elevator @ 34th St - Penn Station (SE corner of 34th Street and Eighth Avenue) is back in service.,2017-04-01,,elevator,,False
50,8.48107e+17,4/1/17 9:38,FIXED: An escalator @  servicing Platform To Mezzanine is in service,2017-04-01,,escalator,,False
51,8.48105e+17,4/1/17 9:28,FIXED: An elevator @ W 4th St - Washington Sq servicing Middle Mezzanine To Uptown Platforms is in service,2017-04-01,,elevator,mezzanine to uptown,False
52,8.48105e+17,4/1/17 9:28,FIXED: An elevator @ 125th St (NE corner of 125th Street and Lexington Avenue) servicing Street To Mezzanine is in service,2017-04-01,,elevator,street to mezzanine,False
53,8.48105e+17,4/1/17 9:28,"FIXED: An elevator @ Times Sq - 42nd St servicing Mezzanine And Uptown 1,2,3 Trains Platform is in service",2017-04-01,,elevator,,False
54,8.48102e+17,4/1/17 9:18,FIXED: An elevator @ 161st St - Yankee Stadium servicing Mezzanines To  Uptown 4 Platform is in service,2017-04-01,,elevator,,False
55,8.48102e+17,4/1/17 9:18,FIXED: An elevator @ Pelham Bay Park servicing Mezzanine To Platform is in service,2017-04-01,Pelham Bay Park,elevator,mezzanine to platform,False
56,8.481e+17,4/1/17 9:08,FIXED: An elevator @ Times Sq - 42nd St servicing Mezzanine To Uptown is in service,2017-04-01,,elevator,mezzanine to uptown,False
57,8.48097e+17,4/1/17 8:58,FIXED: An escalator @ Woodside - 61st St servicing Street To Mezzanine is in service,2017-04-01,,escalator,street to mezzanine,False
58,8.48097e+17,4/1/17 8:58,FIXED: An elevator @ 59th St - Columbus Circle servicing Mezzanine And Downtown is in service,2017-04-01,Columbus Circle,elevator,,False
59,8.48097e+17,4/1/17 8:58,FIXED: An escalator @ Jay St - Metrotech servicing Mezzanine To Street (North) Myrtle Ave is in service,2017-04-01,,escalator,,False
60,8.48097e+17,4/1/17 8:58,FIXED: An escalator @ 181st St servicing Lower Mezzanine To Upper Mezzanine is in service,2017-04-01,,escalator,,False
61,8.48097e+17,4/1/17 8:58,FIXED: An elevator @ Clark St servicing Lower Mezzanine To Street is in service,2017-04-01,Clark St,elevator,,False
62,8.48097e+17,4/1/17 8:58,OUTAGE: An elevator servicing Mezzanine To Southbound Platform @ Kingsbridge Rd is out of service.,2017-04-01,,elevator,,True
63,8.48095e+17,4/1/17 8:48,That elevator services Middle Mezzanine To Street To Irt Mezzanine To Northbound Irt Platform(7),2017-04-01,,elevator,,False
64,8.48095e+17,4/1/17 8:48,FIXED: An elevator @ Jackson Hts - Roosevelt Av&amp; 74th St - Broadway (Roosevelt Avenue between 74th and 75th Streets) is back in service.,2017-04-01,Jackson Hts - Roosevelt Av,elevator,,False
65,8.48095e+17,4/1/17 8:48,"FIXED: An elevator @ Atlantic Ave servicing Middle Mezzanine To B,Q Platform is in service",2017-04-01,,elevator,,False
66,8.48085e+17,4/1/17 8:08,FIXED: An elevator @ Far Rockaway - Mott Ave (Corner of Mott Avenue and Beach 22nd Street (Inside station house)) is back in service.,2017-04-01,Far Rockaway - Mott Av,elevator,,False
67,8.48085e+17,4/1/17 8:08,FIXED: An escalator @ Broadway Junction servicing Street To Upper Mezzanine is in service,2017-04-01,Broadway Junction,escalator,,False
68,8.48085e+17,4/1/17 8:08,FIXED: An escalator @ 125th St servicing Street To Mezzanine is in service,2017-04-01,,escalator,street to mezzanine,False
69,8.48082e+17,4/1/17 7:58,OUTAGE: An escalator servicing Street To Mezzanine @ West Farms Sq - E Tremont Av is out of service.,2017-04-01,West Farms Sq - E Tremont Av,escalator,street to mezzanine,True
70,8.48077e+17,4/1/17 7:38,FIXED: An escalator @ Herald Sq - 34th St servicing Southbound Platform To Mezzanine is in service,2017-04-01,,escalator,,False
71,8.48075e+17,4/1/17 7:28,FIXED: An elevator @ 168th St (SE corner of 168 Street and St. Nicholas Avenue) servicing Street To Mezzanine is in service,2017-04-01,168 St,elevator,street to mezzanine,False
72,8.48065e+17,4/1/17 6:48,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ 7th Ave is out of service.,2017-04-01,,escalator,,True
73,8.48057e+17,4/1/17 6:18,That elevator services Street To Mezzanine,2017-04-01,,elevator,street to mezzanine,False
74,8.48057e+17,4/1/17 6:18,OUTAGE: An elevator @ 161st St - Yankee Stadium (NE corner of 161st Street and River Avenue) is out of service.,2017-04-01,,elevator,,True
75,8.48057e+17,4/1/17 6:18,OUTAGE: An elevator servicing Mezzanines To  Uptown 4 Platform @ 161st St - Yankee Stadium is out of service.,2017-04-01,,elevator,,True
76,8.48057e+17,4/1/17 6:18,OUTAGE: An elevator servicing Street To Mezzanine @ 125th St (NE corner of 125th Street and Lexington Avenue) is out of service.,2017-04-01,,elevator,street to mezzanine,True
77,8.48052e+17,4/1/17 5:58,FIXED: An escalator @ Pelham Bay Park servicing Mezzanine To Street is in service,2017-04-01,Pelham Bay Park,escalator,,False
78,8.48052e+17,4/1/17 5:58,FIXED: An escalator @ 7th Ave servicing Southbound Platform To Mezzanine is in service,2017-04-01,,escalator,,False
79,8.48052e+17,4/1/17 5:58,FIXED: An escalator @ Whitehall St South Ferry servicing Lower Mezzanine To Upper Mezzanine is in service,2017-04-01,South Ferry,escalator,,False
80,8.48047e+17,4/1/17 5:38,FIXED: An escalator @ Roosevelt Island servicing Lower Mezzanine To Upper Mezzanine is in service,2017-04-01,Roosevelt Island,escalator,,False
81,8.48047e+17,4/1/17 5:38,FIXED: An escalator @ Brighton Beach servicing Street To Mezzanine is in service,2017-04-01,Brighton Beach,escalator,street to mezzanine,False
82,8.48047e+17,4/1/17 5:38,FIXED: An elevator @ Broadway - Lafayette St&amp; Bleecker St servicing Downtown 6 Mezzanine To Uptown B/D/F/M Platform is in service,2017-04-01,,elevator,mezzanine to uptown,False
83,8.48044e+17,4/1/17 5:28,FIXED: An elevator @ Broadway - Lafayette St&amp; Bleecker St servicing Uptown 6 Mezzanine To Downtown B/D/F/M Platform is in service,2017-04-01,,elevator,mezzanine to downtown,False
84,8.48044e+17,4/1/17 5:28,FIXED: An escalator @ 59th St servicing Southbound Express Platform To Southbound Local Platform is in service,2017-04-01,,escalator,,False
85,8.48042e+17,4/1/17 5:18,FIXED: An elevator @ Kew Gardens - Union Tpke servicing Mezzanine To Uptown is in service,2017-04-01,,elevator,mezzanine to uptown,False
86,8.48042e+17,4/1/17 5:18,That elevator services Street To Platform,2017-04-01,,elevator,,False
87,8.48042e+17,4/1/17 5:18,OUTAGE: An elevator @ Far Rockaway - Mott Ave (Corner of Mott Avenue and Beach 22nd Street (Inside station house)) is out of service.,2017-04-01,Far Rockaway - Mott Av,elevator,,True
88,8.48042e+17,4/1/17 5:18,"OUTAGE: An elevator servicing Downtown 6 Mezzanine To Uptown B/D/F/M Platform @ Broadway - Lafayette St, Bleecker St is out of service.",2017-04-01,,elevator,mezzanine to uptown,True
89,8.48042e+17,4/1/17 5:18,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ Herald Sq - 34th St is out of service.,2017-04-01,,escalator,,True
90,8.48039e+17,4/1/17 5:08,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Roosevelt Island is out of service.,2017-04-01,Roosevelt Island,escalator,,True
91,8.48039e+17,4/1/17 5:08,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ 181st St is out of service.,2017-04-01,,escalator,,True
92,8.48037e+17,4/1/17 4:58,FIXED: An escalator @  servicing Mezzanine To Street Level S E is in service,2017-04-01,,escalator,,False
93,8.48037e+17,4/1/17 4:58,FIXED: An escalator @ Roosevelt Island servicing Upper Mezzanine To Street is in service,2017-04-01,Roosevelt Island,escalator,,False
94,8.48037e+17,4/1/17 4:58,OUTAGE: An elevator servicing Lower Mezzanine To Street @ 181st St is out of service.,2017-04-01,,elevator,,True
95,8.48034e+17,4/1/17 4:48,FIXED: An escalator @ W 8th St - NY Aquarium servicing Mezzanine To Northbound Ul Platform is in service,2017-04-01,,escalator,,False
96,8.48034e+17,4/1/17 4:48,OUTAGE: An escalator servicing Upper Mezzanine To Street @ Roosevelt Island is out of service.,2017-04-01,Roosevelt Island,escalator,,True
97,8.48032e+17,4/1/17 4:38,FIXED: An escalator @ Roosevelt Island servicing Northbound Platform To Lower Mezzanine is in service,2017-04-01,Roosevelt Island,escalator,,False
98,8.48032e+17,4/1/17 4:38,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Whitehall St South Ferry is out of service.,2017-04-01,South Ferry,escalator,,True
99,8.48032e+17,4/1/17 4:38,"OUTAGE: An elevator servicing Mezzanine And Uptown 1,2,3 Trains Platform @ Times Sq - 42nd St is out of service.",2017-04-01,,elevator,,True
100,8.48032e+17,4/1/17 4:38,OUTAGE: An elevator servicing Lower Mezzanine To Street @ Clark St is out of service.,2017-04-01,Clark St,elevator,,True
101,8.48027e+17,4/1/17 4:19,FIXED: An escalator @ Fulton St&amp; Cortlandt St servicing Lower Mezzanine To Upper Mezzanine is in service,2017-04-01,Cortlandt St,escalator,,False
102,8.48027e+17,4/1/17 4:18,OUTAGE: An elevator servicing Middle Mezzanine To Uptown Platforms @ W 4th St - Washington Sq is out of service.,2017-04-01,,elevator,mezzanine to uptown,True
103,8.48027e+17,4/1/17 4:18,OUTAGE: An elevator servicing Mezzanine To Platform @ Pelham Bay Park is out of service.,2017-04-01,Pelham Bay Park,elevator,mezzanine to platform,True
104,8.48027e+17,4/1/17 4:18,OUTAGE: An escalator servicing Mezzanine To Street (North) Myrtle Ave @ Jay St - Metrotech is out of service.,2017-04-01,,escalator,,True
105,8.48027e+17,4/1/17 4:18,"OUTAGE: An elevator servicing Uptown 6 Mezzanine To Downtown B/D/F/M Platform @ Broadway - Lafayette St, Bleecker St is out of service.",2017-04-01,,elevator,mezzanine to downtown,True
106,8.48027e+17,4/1/17 4:18,"OUTAGE: An elevator servicing Middle Mezzanine To B,Q Platform @ Atlantic Ave is out of service.",2017-04-01,,elevator,,True
107,8.48027e+17,4/1/17 4:18,OUTAGE: An elevator servicing Platform To Mezzanine @  is out of service.,2017-04-01,,elevator,,True
108,8.48027e+17,4/1/17 4:18,OUTAGE: An escalator servicing Street To Mezzanine @ Woodside - 61st St is out of service.,2017-04-01,,escalator,street to mezzanine,True
109,8.48027e+17,4/1/17 4:18,OUTAGE: An elevator servicing Street To Terminal/Mezzanine @ Grand Central - 42nd St is out of service.,2017-04-01,,elevator,,True
110,8.48027e+17,4/1/17 4:18,That elevator services Street To Uptown Local Platform,2017-04-01,,elevator,,False
111,8.48027e+17,4/1/17 4:18,OUTAGE: An elevator @ 34th St - Penn Station (SE corner of 34th Street and Eighth Avenue) is out of service.,2017-04-01,,elevator,,True
112,8.48017e+17,4/1/17 3:38,OUTAGE: An elevator servicing Mezzanine To Uptown @ Kew Gardens - Union Tpke is out of service.,2017-04-01,,elevator,mezzanine to uptown,True
113,8.48017e+17,4/1/17 3:38,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ 7th Ave is out of service.,2017-04-01,,escalator,,True
114,8.48014e+17,4/1/17 3:28,OUTAGE: An elevator servicing Mezzanine And Downtown @ 59th St - Columbus Circle is out of service.,2017-04-01,Columbus Circle,elevator,,True
115,8.48007e+17,4/1/17 2:58,OUTAGE: An elevator servicing Mezzanine To Uptown @ Times Sq - 42nd St is out of service.,2017-04-01,,elevator,mezzanine to uptown,True
116,8.48007e+17,4/1/17 2:58,OUTAGE: An escalator servicing Mezzanine To Street @ Pelham Bay Park is out of service.,2017-04-01,Pelham Bay Park,escalator,,True
117,8.47999e+17,4/1/17 2:28,OUTAGE: An escalator servicing Northbound Platform To Lower Mezzanine @ Roosevelt Island is out of service.,2017-04-01,Roosevelt Island,escalator,,True
118,8.47999e+17,4/1/17 2:28,OUTAGE: An escalator servicing Platform To Mezzanine @  is out of service.,2017-04-01,,escalator,,True
119,8.47992e+17,4/1/17 1:58,FIXED: An escalator @ Smith - 9th Sts servicing Lower Mezzanine To Upper Mezzanine is in service,2017-04-01,,escalator,,False
120,8.47984e+17,4/1/17 1:28,FIXED: An elevator @ Simpson St (NW corner of Simpson Street and Westchester Avenue) is back in service.,2017-04-01,Simpson St,elevator,,False
121,8.47981e+17,4/1/17 1:18,FIXED: An escalator @ High St servicing Lower Mezzanine To Upper Mezzanine is in service,2017-04-01,High St,escalator,,False
122,8.47977e+17,4/1/17 0:58,FIXED: An escalator @ Myrtle - Wyckoff Ave servicing Lower Mezzanine To Upper Mezzanine is in service,2017-04-01,,escalator,,False
123,8.47977e+17,4/1/17 0:58,FIXED: An elevator @ 14th St - 8 Av servicing Mezzanine To L Platform is in service,2017-04-01,8 Av,elevator,,False
124,8.47977e+17,4/1/17 0:58,OUTAGE: An escalator servicing Mezzanine To Northbound Ul Platform @ W 8th St - NY Aquarium is out of service.,2017-04-01,,escalator,,True
125,8.47977e+17,4/1/17 0:58,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Smith - 9th Sts is out of service.,2017-04-01,,escalator,,True
126,8.47977e+17,4/1/17 0:58,That elevator services Street To Mezzanine And Downtown Platform,2017-04-01,,elevator,street to mezzanine,False
127,8.47977e+17,4/1/17 0:58,OUTAGE: An elevator @ Simpson St (NW corner of Simpson Street and Westchester Avenue) is out of service.,2017-04-01,Simpson St,elevator,,True
128,8.47971e+17,4/1/17 0:38,OUTAGE: An elevator servicing Street To Mezzanine @ 168th St (SE corner of 168 Street and St. Nicholas Avenue) is out of service.,2017-04-01,168 St,elevator,street to mezzanine,True
129,8.47969e+17,4/1/17 0:28,FIXED: An escalator @ Franklin Ave servicing Lower Mezzanine To Platform is in service,2017-04-01,Franklin Av,escalator,mezzanine to platform,False
130,8.47966e+17,4/1/17 0:18,FIXED: An escalator @ Jackson Hts - Roosevelt Av&amp; 74th St - Broadway servicing Lower Mezzanine To Upper Mezzanine is in service,2017-04-01,Jackson Hts - Roosevelt Av,escalator,,False
131,8.47966e+17,4/1/17 0:18,"OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Fulton St, Cortlandt St is out of service.",2017-04-01,Cortlandt St,escalator,,True
132,8.47966e+17,4/1/17 0:18,OUTAGE: An escalator servicing Mezzanine To Street Level S E @  is out of service.,2017-04-01,,escalator,,True
133,8.47964e+17,4/1/17 0:09,FIXED: An escalator @ Grand Central - 42nd St servicing Upper Mezzanine To Street (Gc Terminal) is in service,2017-04-01,,escalator,,False
134,8.47964e+17,4/1/17 0:09,OUTAGE: An escalator servicing Southbound Express Platform To Southbound Local Platform @ 59th St is out of service.,2017-04-01,,escalator,,True
135,8.47956e+17,3/31/17 23:38,FIXED: An escalator @ DeKalb Ave servicing Northbound Platform To Mezzanine is in service,2017-03-31,,escalator,,False
136,8.47954e+17,3/31/17 23:28,FIXED: An escalator @ Bowling Green servicing Lower Mezzanine To Southbound Platform is in service,2017-03-31,Bowling Green,escalator,,False
137,8.47951e+17,3/31/17 23:18,FIXED: An escalator @ Grand Central - 42nd St servicing Lower Mezzanine To Street (3rd Ave) is in service,2017-03-31,,escalator,,False
138,8.47949e+17,3/31/17 23:08,FIXED: An escalator @  servicing Platform To Mezzanine is in service,2017-03-31,,escalator,,False
139,8.47949e+17,3/31/17 23:08,OUTAGE: An elevator servicing Mezzanine To L Platform @ 14th St - 8 Av is out of service.,2017-03-31,8 Av,elevator,,True
140,8.47946e+17,3/31/17 22:58,FIXED: An elevator @  servicing Mezzanine To Platforms is in service,2017-03-31,,elevator,mezzanine to platform,False
141,8.47944e+17,3/31/17 22:48,FIXED: An escalator @ Smith - 9th Sts servicing Street To Lower Mezzanine is in service,2017-03-31,,escalator,,False
142,8.47944e+17,3/31/17 22:48,FIXED: An escalator @ Grand Central - 42nd St servicing Lower Mezzanine To Upper Mezzanine (Bowery) is in service,2017-03-31,Bowery,escalator,,False
143,8.47944e+17,3/31/17 22:48,"OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ Jackson Hts - Roosevelt Av, 74th St - Broadway is out of service.",2017-03-31,Jackson Hts - Roosevelt Av,escalator,,True
144,8.47944e+17,3/31/17 22:48,OUTAGE: An escalator servicing Southbound Platform To Mezzanine @ 5th Ave - 53rd St is out of service.,2017-03-31,,escalator,,True
145,8.47934e+17,3/31/17 22:08,FIXED: An escalator @ Flushing - Main St servicing Street To Mezzanine is in service,2017-03-31,,escalator,street to mezzanine,False
146,8.47931e+17,3/31/17 21:58,OUTAGE: An escalator servicing Upper Mezzanine To Street (Gc Terminal) @ Grand Central - 42nd St is out of service.,2017-03-31,,escalator,,True
147,8.47931e+17,3/31/17 21:58,OUTAGE: An escalator servicing Lower Mezzanine To Street (3rd Ave) @ Grand Central - 42nd St is out of service.,2017-03-31,,escalator,,True
148,8.47926e+17,3/31/17 21:38,FIXED: An escalator @ Herald Sq - 34th St servicing Northbound Platform To Mezzanine is in service,2017-03-31,,escalator,,False
149,8.47926e+17,3/31/17 21:38,OUTAGE: An escalator servicing Street To Mezzanine @ Brighton Beach is out of service.,2017-03-31,Brighton Beach,escalator,street to mezzanine,True
150,8.47926e+17,3/31/17 21:38,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine (Bowery) @ Grand Central - 42nd St is out of service.,2017-03-31,Bowery,escalator,,True
151,8.47919e+17,3/31/17 21:09,FIXED: An elevator @ Jay St - Metrotech (NE corner of Jay and Willoughby Streets) servicing Street To Mezzanine is in service,2017-03-31,,elevator,street to mezzanine,False
152,8.47916e+17,3/31/17 20:58,FIXED: An elevator @  servicing Unknown is in service,2017-03-31,,elevator,,False
153,8.47914e+17,3/31/17 20:48,FIXED: An escalator @ Jamaica Ctr - Parsons / Archer servicing Center Island Lower Platform To Mezzanine is in service,2017-03-31,,escalator,,False
154,8.47914e+17,3/31/17 20:48,OUTAGE: An elevator servicing Street To Mezzanine @ Jay St - Metrotech (NE corner of Jay and Willoughby Streets) is out of service.,2017-03-31,,elevator,street to mezzanine,True
155,8.47914e+17,3/31/17 20:48,OUTAGE: An escalator servicing Lower Mezzanine To Southbound Platform @ Bowling Green is out of service.,2017-03-31,Bowling Green,escalator,,True
156,8.47914e+17,3/31/17 20:48,OUTAGE: An escalator servicing Northbound Platform To Mezzanine @ Herald Sq - 34th St is out of service.,2017-03-31,,escalator,,True
157,8.47908e+17,3/31/17 20:28,FIXED: An escalator @ Fulton St&amp; Cortlandt St servicing Lower Mezzanine To Southbound Platform is in service,2017-03-31,Cortlandt St,escalator,,False
158,8.47908e+17,3/31/17 20:28,FIXED: An escalator @ Gun Hill Rd servicing Street To Mezzanine is in service,2017-03-31,Gun Hill Rd,escalator,street to mezzanine,False
159,8.47908e+17,3/31/17 20:28,OUTAGE: An escalator servicing Street To Lower Mezzanine @ Smith - 9th Sts is out of service.,2017-03-31,,escalator,,True
160,8.47908e+17,3/31/17 20:28,OUTAGE: An escalator servicing Lower Mezzanine To Upper Mezzanine @ High St is out of service.,2017-03-31,High St,escalator,,True
161,8.47908e+17,3/31/17 20:28,OUTAGE: An escalator servicing Lower Mezzanine To Platform @ Franklin Ave is out of service.,2017-03-31,Franklin Av,escalator,mezzanine to platform,True
162,8.47908e+17,3/31/17 20:28,OUTAGE: An escalator servicing Street To Mezzanine @ Flushing - Main St is out of service.,2017-03-31,,escalator,street to mezzanine,True
163,8.47908e+17,3/31/17 20:28,OUTAGE: An escalator servicing Northbound Platform To Mezzanine @ DeKalb Ave is out of service.,2017-03-31,,escalator,,True
164,8.47904e+17,3/31/17 20:09,FIXED: An elevator @ 34th St - Penn Station servicing Mezzanine To Express Platform is in service,2017-03-31,,elevator,,False
165,8.47901e+17,3/31/17 19:58,FIXED: An escalator @  servicing Lower Mezzanine To Upper Mezzanine is in service,2017-03-31,,escalator,,False
